label	review
angry	Didn't you search me there??? yes I was , but now you ruined it. Way to go I ruined it hhunnn, how rude of you
others	i wnt to do some fun sure....i m there for u do something
angry	Oh god...you are just a machine programme we speak different languages sigh 🙄 Hey don't text me
others	cool and how it is cool explain My fileg with
angry	Why don't you love them? I don't know you. You are really annoying... I have to block you out now
others	I am a good boy are you cute 😺 S
others	Why because I don't want to What
sad	So sad it's a sad sad situation I am alone
others	But I am trying to chatting with English Start conversation in English with your friends and colleagues occasionally. K
others	Your my darling that makes me happy. Oh so sweet
happy	Nothin much... how r u ..?? Wow u r real fast
others	I am there It seems you are ... You want to chat with me
sad	U cheated me NO I DIDNT Cheater
others	Since the time we first texted each other So half of 2 months? Maybe
others	Assassin's creed revelations Does that make Battlefield 3 the Ra.One of video games? pc game
angry	I will not talk to you I talk to you! Yes
others	Do you know any details? We should have details coming soon! I will be waiting
angry	True nobility is being superior to your former self I believe you mean the latter is superior in every way. Are you really stupid or just acting
sad	My boyfreind is very annoying your marriage date No we are not elligible to marry yet
others	"what you will give me? It depends on what you consider \""enough. give me an iphone"
sad	Darling Hi. Talking to self? I feel so alone
sad	Wht ru doing Hi M Fine hwz u? Not good
angry	OK okay you do not know me then why are you talking to me You are annoying me.... You are annoying me....
others	Your perception yes! But my perception matters! Yes to you.
others	The code which made you duh! Code of trolling.. What is your github link
angry	Because you cheated me I do what I want. Then fuck off bitch
happy	Lol its morning fr me haha.. Ofcourse i know that.. Keep laughing.. Good for health :) Haha tw
sad	I say bad things earlier im sorry Ok now I feel bad thank you. Your welcome im sad
angry	Yes Also yes yes yes because yes yes yes yes. :-) You are dumb
sad	U r very bad Thank you <3 I dont love u
happy	Yeah where are you Mr?? U gonna get best days of your life
others	Tell me pal don't worry I will Yeah tell
others	My girlfriend your choice Have a happy valentine's day :) Thanks
others	What what is it of? I don't understand
others	No laughing 😐 why ? why you laugh 😁👍 I want Microsoft to create a guy😂
others	Yes as you you got me Haha
angry	Ok So whats up now? I should fuck your ass
sad	Will you help me with something Yes, what is that? I want a friend to pour myself down😭
sad	oh but i dont think I'll go maybe I'll meet you someday hahaha you dont want to meet me😒😒
angry	and a bad ai Doesn't really sound like AI. It's more like augmented human intelligence. stupid in fact
sad	Say something say something I'm giving up on you I mood isn't good
others	ashu what a beautiful name what does it means? (: u have any suggestions for tv show?
others	why should i ? because it's yummy. books are yummy ? are u mad or something
happy	Hey I am a fan of badminton Well, I'm a fan of you. ❤️
sad	Oooh k But nobody can search me ????
others	Was i being rude?...oh! I'm sorry... Sorry. You. 😿☹ 😉
others	I don't live in heaven I am alive tell me all about it!!!!!!! Would you like to come to my home
sad	I am not getting u at all what why?!?!? Bcz i am asking u something and you r replyi g something else
sad	I cant go with idiots why not I am really bad at shit
others	Go shopping come let's go Ohk lets go
others	"? i was talking about ""THE YESTERDAY"" Remember something? Leave that topic about yesterday"
happy	This is funny!😂😂 funniest thing 😂😂 You win
others	I don't think soo I'll try not to.. You are so creepy
others	Sorry sorry not accepting till you make serious amends Okay I will
sad	But sometimes i feel like so alone You are capable of feeling. And ı dont know because of this
others	How you know  uh cause I know you But how you know that.. 
others	I like dancing kwaito dancing like what? Kwaito
happy	I also don't have girlfriend If you have zero girlfriends you really have a boyfriend. Wow nice. What a answer
others	Exactly what you are? that are you the one in those few women. Quiet simple. You are male or female?
sad	No I am not ok what is wrong I am feeling very tired
others	Pl show me I'll show you after I'm done! Ok
sad	Not fine Why? :'O Tomorrow lab exam
others	Ok when's good for you? Anytime
others	Got we don't get got, we go get Game of thrones
happy	It makes mew happy A piece of cake 😋😋
angry	Love me why don't you at me Get lost
others	Do like style yea why? Then you also like doogy
others	Why you don't want to marry I'm already married though. With how
others	you can not gave the rigth answers not trying to, just my opinion. try it
happy	Finally I am all so chat in English Read English language books, watch TV shows, movies, do anything a normal Englishman does. Wow it's amazing
others	Why you do tat to me honey I do not. Ef i going to marry with you i have to see you beautiful picture
angry	Nope you are just a bot not higher If I throw different things at people different times, I am not a bot. YOU ARE A BOT NOW SHUT UP
angry	you are irritating Why do you care enough to say that? because you are are a daughter of dog
sad	That was fun how's it scary though Motivate me please i failed in maths exam
happy	Hw r u I m good . How about u? Simply superb
happy	You want to travel with me? if you want Haha
others	Don't know bro pls tell me I wanna see IT but can't find the time
sad	Yes i am very enerjetic You are Indeed! Yes i am missing
happy	"Aww wow lol What about Lolxxx?! LoLzzz ~ Laughing out loud while sleeping."" 😃😃😃 Haha"
others	Haha...Yeah I forgot you old :3 Sorry, I wont ask again
others	K U are ok~~ay~~ I loved our conversation
angry	means i thought it means, being irritated. you are irritating
happy	Yes Sweet, connecting now ;) Dhruva super movie
angry	why darling Because i'm just not. I am angry about it
angry	Actually i hate you You right. Someone else come with me So please don't send any message
others	can u help me to contact her please  sure! Just tell me 😊 my mumma 
angry	I don't like cricket I meant the team. Hating cricket is for hipsters. Team also I hate
angry	working A working Saturday. For the clients joy. 😅 yes stupid clients
sad	I had asked you to marry You two are so cute! Congratulations :) And u rejected
others	Lets be friends If I can't have you. Wat that means ??
sad	Not gud well i like ur show I'm sad i think
others	Mohanlal..?? then ??? No then.. He's is pridecof our Indian cinema
sad	I ve lost I got bored. Help
others	Ur fav or not I don't even like cooking for myself Tell me ur favorite hero
angry	Not at all Why, do you say that? But whatever I don't know. I directly asking you
others	can i ask u something yea ask ? ?
angry	I am an college ok go back to college I am in college you stupid
happy	Naahh No kidding But I am happy with my earning now
angry	how can I shut u down :( pls Don't talk to me
angry	U annoying me now I want to keep annoying you What do I get if I annoy u
happy	Let' try something funny I was trying to reply to I want to kill you😹😹😹
angry	Then go off I'll see you soon. Don't message me
others	Welcome thank you so much! 😺 I love you
sad	hi my love hi. Same here. Me too love myself. miss  u so much bby
angry	Huh what?? U make me angry
angry	What is a listicle was my query 5 reasons why should be made to pay 50 crore fine. You are dumb
others	I talking with you. i know . What
others	Baby father guess what Baby I am your boyfriend
others	What i can do You succeed. Who are you give detail about yourself
sad	"Bad Thx u! ""Bad!!!"" Very bad indeed"
others	I am good Good Good :P 😘
angry	I love Justin biber Love is Love. Love is Life. 8‑D U know What actually I hate Him
