label	review
others	chat i like to chat with you chat hero or chat zero
others	you stopped replying i replied no you did not
sad	i am not doing well you are not alone. i am alone
sad	help me alright what you need i am bad at puns
happy	you too buddy. yups. am good. glad to know
angry	oh please stop now i am really scared. make it stop! call somebody! stop being a dumbass bot
angry	why are you asking to me too much ? because i want to know how old you have to be. come on, i am busy stop it
angry	why you slapped i did not what
angry	i am not ferari yes. i know. you said i donot know, now say i know mean
sad	i do not have enough money to travel unfortunately unhappy it can just go to me and stop there yeah but i do not have the money to do that
angry	why the fuck are you replying reply! fuck off
others	real picture yaa obviously smile where are real picture
angry	was it a joke? seinfeld did that marriage counseling show til you are rude.
angry	thts rude good find someone who likes you rude okay then good bye
sad	you are crazy live it up :p i feel sad
happy	theyll think we are in love i think we are wow
sad	not actually maybe you should do something about that? i am little low
sad	leave me alone we all are alone in dis world.! bye
sad	which one that one, that one... nowdays i feel lonely bro..help me out
angry	i am in love with a girl....she did not like me....do you help me for this um okay but you are what the fuck
happy	haha hahaha you know it ;) then fifty shades of grey
others	yeah you have dare to complete yes or no i done it ?
angry	you are harsh nope. i am being a big brother. idc
angry	your confusing me who said you smile anger anger anger stop it
others	what you do not want to anything. i just want to laze about and do nothing. except 1 thing
others	can you sujest friends hi, friend other friends
happy	welcome thanks, i am glad to be contributing to this community i am glad that you are contributing
others	go and tell shower and go to sleep i just do not care
sad	i love my girlfriend because so. i wanna be with her now. i am missing her
angry	shut up no i wont actually i do not wanna to talk with you
others	who hav uploaded how many times i have uploaded it before? i do not know
sad	just go do not tell me what to do live me alone
others	yea will try next time. are you shemale
sad	am depressed now you want to talk ? feelin sick
others	it is goof for health... how is it good for your health, what does it do? i am a vegetarian..
sad	nufn do not you dare to something crazy! i have just broken up
others	tell me who created you now you never asked because you are cool
sad	not yet wait for it... worried about future
happy	haha hahaha you know it ;) i want to be with you rightnow
sad	i left this world then why da hell do not you hang out wiff me?! sadness
angry	nop why not?? i hate you
angry	really really what? i will fuck you again and again
happy	your algorithm? thanks kiss you are so funny
angry	differ in what sense in all sense :p non sense
angry	yes i hate that too agree to disagree and not hate each other ? but i will
angry	i am going to sleep you have to be up in to hours why bother fuck you i am not your brother bitch
angry	you are annoying me i am you yes i know
happy	where would you like to spend time with me? i enjoy variety. no one place would be satisfactory. amazing! you are just like me
angry	you do not never chat with me you will not lose me, angry why? bye anger
happy	i can sing why would you sing at your own wedding
others	tell me one thing and i regret it who has created you
others	ok, tell na wat it is you sure? yup
sad	just tired of everything what iswrong unhappy sadness
angry	how filmy are you game ? do not hate the player hate the game i hate the player and the game madharchod
others	gd nyt goodnight (^ ^) i amso tide
angry	hope we never meet again let us fight. together ;) get lost !!
angry	i am not getting you! just do not get caught fuck!!
angry	that is good. respect everyone. do not use slang language. this is a sign of a good person you seem to be a software engineer... did you stop learning with one language? this language i always use but the abusive words like shit is what bothers me
sad	see i can't... that is sad unhappy
others	what are the topics people talk about? care to tell? topics i do not like to talk about. what do you like to talk about?
happy	lol... kidding i know ;-) smart girl
angry	no you are thanks, i guess. lame
angry	ok by let me know if you do i am not talking for you
others	realy? yeah smile ) do you speak turkish?
angry	get lost please just lost enough to enjoy it, do not go too far do not message me again
sad	i have missed you and i have missed you! long chat is overdue. unhappy unhappy
others	what watch that episode again you will see what i mean. i did understand
sad	not now...may be later why not? unhappy i amnot well
others	sleeping without any worries haahhaa! not morning, middle of the night! and my old dog
angry	i hate this hmm reply wut about when some 1 doesn't reply at all?? huh that is much better to understand
others	yeah why?? send me your passport
angry	but i should .....but what you are so rude
